,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,lastactual1,meanest,actual
22033,KMX,31/05/2008,2007,4,1356.925,490.024,0,2052.545,218.616,18.36,0.1,79.52,-257.017,171.007,0.1,0.22,0.13
22034,KMX,31/08/2008,2008,1,1323.187,478.091,0,2227.182,220.294,19.66,0.13,79.356,-76.37,-4.06,0.13,0.1,0.06
22035,KMX,30/11/2008,2008,2,1163.311,392.293,0,1841.913,220.379,14.8,0.06,218.901,-140.274,-80.675,0.06,0.01,-0.1
22036,KMX,28/02/2009,2008,3,1130.256,379.493,0,1450.072,220.411,7.61,-0.1,306.628,-139.618,-41.831,-0.1,0.02,0.17
22037,KMX,31/05/2009,2008,4,1287.752,490.77,0,1509.185,220.392,9.43,0.17,264.591,-155.346,18.387,0.17,0.04,0.11
22038,KMX,31/08/2009,2009,1,1453.504,640.215,0,1823.764,220.209,11.21,0.13,-79.417,-5.427,77.827,0.11,0.18,0.46
22039,KMX,30/11/2009,2009,2,1521.582,555.735,0,2159.501,220.871,17.31,0.46,-51.289,-13.827,46.866,0.46,0.16,0.33
22040,KMX,28/02/2010,2009,3,1392.341,427.64,0,1802.783,222.452,19.88,0.33,56.477,-17.842,-164.02,0.33,0.25,0.33
22041,KMX,31/05/2010,2009,4,1556.412,477.351,0,1904.262,223.066,20.19,0.33,50.29,-21.321,-151.288,0.33,0.33,0.44
22042,KMX,31/08/2010,2010,1,1155.758,568.446,0,2366.807,223.715,21.73,0.44,55.608,4.341,-64.519,0.44,0.4,0.48
22043,KMX,30/11/2010,2010,2,1234.572,485.838,0,2449.284,223.818,19.93,0.48,-9.466,-20.849,67.2,0.48,0.34,0.36
22044,KMX,28/02/2011,2010,3,1337.5,469.254,0,2227.774,225.504,32.9,0.36,-22.488,-37.593,116.194,0.36,0.38,0.38
22045,KMX,31/05/2011,2010,4,1410.098,508.217,0,2358.272,225.886,35.37,0.39,-17.198,-72.212,112.253,0.38,0.47,0.55
22046,KMX,31/08/2011,2011,1,1540.953,576.829,0,2787.978,226.037,29.66,0.54,22.092,-39.479,132.269,0.55,0.51,0.49
22047,KMX,30/11/2011,2011,2,1495.819,490.29,0,2700.045,226.426,28.11,0.48,-81.641,-74.137,296.57,0.49,0.38,0.36
22048,KMX,29/02/2012,2011,3,1648.399,531.316,0,2375.139,226.473,28.76,0.36,-2.427,-118.535,463.252,0.36,0.39,0.41
22049,KMX,31/05/2012,2011,4,1853.448,646.313,0,2590.622,227.119,30.69,0.41,-62.164,-219.402,683.103,0.41,0.54,0.52
22050,KMX,31/08/2012,2012,1,1931.007,618.516,0,2894.699,228.305,28.21,0.52,-115.52,-20.419,149.694,0.52,0.51,0.48
22051,KMX,30/11/2012,2012,2,1961.548,525.839,0,2881.28,228.445,30.59,0.48,-285.932,-102.507,404.348,0.48,0.38,0.41
22052,KMX,28/02/2013,2012,3,2085.364,575.692,0,2727.8,228.217,36.26,0.41,-499.228,-179.215,680.895,0.41,0.45,0.46
22053,KMX,31/05/2013,2012,4,2310.131,684.173,0,2954.306,225.906,38.41,0.46,-778.441,-255.274,1040.421,0.46,0.58,0.64
22054,KMX,31/08/2013,2013,1,2454.773,710.234,0,3444.576,224.145,46.77,0.64,-77.579,-46.512,399.994,0.64,0.56,0.62
22055,KMX,30/11/2013,2013,2,2481.41,729.919,0,3382.874,223.329,47.56,0.62,-263.609,-148.685,712.962,0.62,0.48,0.47
22056,KMX,28/02/2014,2013,3,2558.794,748.601,0,3079.712,223.228,50.35,0.47,-493.14,-228.699,937.233,0.47,0.53,0.52
22057,KMX,31/05/2014,2013,4,2643.224,875.497,0,3215.204,221.686,48.43,0.44,-613.163,-336.681,1128.381,0.52,0.67,0.76
22058,KMX,31/08/2014,2014,1,2636.736,962.158,0,3897.211,218.483,44.31,0.76,-209.08,-94.119,207.489,0.76,0.67,0.64
22059,KMX,30/11/2014,2014,2,2516.442,906.927,0,3749.768,216.704,52.4,0.7,-436.619,-183.793,347.111,0.64,0.54,0.6
22060,KMX,28/02/2015,2014,3,2573.252,928.182,0,3558.056,210.918,56.98,0.6,-784.615,-266.168,612.762,0.6,0.6,0.67
22061,KMX,31/05/2015,2014,4,2599.038,997.173,0,3668.575,208.87,67.11,0.67,-968.13,-360.744,728.579,0.67,0.86,0.86
22062,KMX,31/08/2015,2015,1,2665.825,999.573,0,4179.796,208.682,71.04,0.86,117.554,-97.077,303.615,0.86,0.76,0.82
22063,KMX,30/11/2015,2015,2,2503.725,1001.977,0,4054.492,204.931,61,0.82,-84.744,-199.482,357.097,0.82,0.68,0.63
22064,KMX,29/02/2016,2015,3,2634.883,923.554,0,3716.185,197.563,57.3,0.63,-381.579,-274.619,661.938,0.63,0.71,0.74
22065,KMX,31/05/2016,2015,4,2471.781,1005.193,0,3881.738,194.712,46.26,0.71,-148.893,-378.795,537.476,0.74,0.92,0.9
22066,KMX,31/08/2016,2016,1,2416.58,1083.374,0,4310.444,192.495,53.66,0.9,85.364,-123.25,53.067,0.9,0.88,0.88
22067,KMX,30/11/2016,2016,2,2755.347,1084.363,0,4187.517,191.079,58.95,0.84,-39.841,-262.157,580.635,0.88,0.7,0.72
22068,KMX,28/02/2017,2016,3,2684.278,1027.717,0,3894.183,187.351,57.79,0.72,-343.126,-338.212,667.657,0.72,0.79,0.81
22069,KMX,31/05/2017,2016,4,2873.63,1105.787,0,4244.958,186.549,64.54,0.81,-468.138,-465.573,934.733,0.81,0.98,1.13
22084,TTWO,30/04/2000,2000,1,201.629,158.178,0,120.695,23.478,12.4375,0.16,-5.479,-5.349,20.715,0.1333,0.08,0.0867
22085,TTWO,31/07/2000,2000,2,172.195,125.779,0,69.749,28.879,9.625,-0.33,-21.431,-12.751,29.345,0.0867,0.07,0.0933
22086,TTWO,31/10/2000,2000,3,165.248,95.177,0,66.143,30.958,9.9375,0.07,-27.258,-9.631,32.394,0.0933,0.31,0.28
22087,TTWO,31/01/2001,2000,4,218.16,148.142,0,108.709,31.173,12.4375,0.27,-54.23,-12.906,70.535,0.28,0.19,0.16
22088,TTWO,30/04/2001,2001,1,229.989,168.479,0,157.591,32.968,12.1875,0.25,21.332,-5.633,-7.967,0.16,0.08,0.08
22089,TTWO,31/07/2001,2001,2,209.557,141.334,0,88.179,32.856,13.94,-0.35,23.322,-7.077,-13.8,0.08,0.03,0.0267
22090,TTWO,31/10/2001,2001,3,206.712,119.928,0,81.327,36.242,19.86,-0.02,24.248,-9.145,-3.113,0.0267,0.04,-0.1
22091,TTWO,31/01/2002,2001,4,222.874,134.645,0,121.704,36.641,13.93,-0.13,27.319,-13.479,-11.79,-0.1,0.49,0.6133
22092,TTWO,30/04/2002,2002,1,258.194,129.793,0,282.926,36.821,18.56,0.92,76.032,2.538,-52.107,0.6133,0.17,0.18
22093,TTWO,31/07/2002,2002,2,239.173,93.362,0,170.33,37.532,25.1,0.25,108.397,-0.946,-47.184,0.18,0.05,0.08
22094,TTWO,31/10/2002,2002,3,245.781,96.341,0,123.348,39.02,20.74,0.12,118.818,-13.071,-43.304,0.08,0.31,0.36
22095,TTWO,31/01/2003,2002,4,329.885,132.432,0,218.414,40.362,25.78,0.54,144.998,-18.084,-31.988,0.36,0.77,0.8
22096,TTWO,30/04/2003,2003,1,393.745,150.406,0,411.008,40.965,21.19,1.22,81.568,-30.986,4.752,0.8,0.23,0.24
22097,TTWO,31/07/2003,2003,2,393.477,129.653,0,193.023,41.527,22.5,0.35,104.75,-34.744,9.142,0.24,0.11,0.12
22098,TTWO,31/10/2003,2003,3,416.78,117.975,0,152.055,43.287,26.62,0.13,124.508,-39.701,30.061,0.12,0.39,0.3933
22099,TTWO,31/01/2004,2003,4,513.402,165.247,0,277.607,44.227,39.71,0.58,80.628,-45.881,44.562,0.3933,0.48,0.4667
22100,TTWO,30/04/2004,2004,1,566.268,186.087,0,375.512,44.58,29,0.7,87.896,-22.079,2.407,0.4667,-0.1,-0.22
22101,TTWO,31/07/2004,2004,2,500.53,138.347,0,153.368,44.824,28.89,-0.33,100.061,-30.193,7.187,-0.22,-0.2,-0.2133
22102,TTWO,31/10/2004,2004,3,480.163,129.299,0,160.858,45.049,31.24,-0.32,41.347,-38.651,11.435,-0.2133,1.03,0.9067
22103,TTWO,31/01/2005,2004,4,704.941,309.81,0,438.013,45.44,32.96,1.36,20.458,-64.422,16.315,0.9067,0.72,0.7933
22104,TTWO,30/04/2005,2005,1,676.438,277.002,0,502.474,46.394,35.25,1.19,189.476,-48.895,7.338,0.7933,-0.13,-0.12
22105,TTWO,31/07/2005,2005,2,596.442,184.264,0,222.068,71.193,23.53,-0.14,97.654,-65.281,24.393,-0.12,-0.38,-0.41
22106,TTWO,31/10/2005,2005,3,526.045,186.719,0,169.899,70.702,24.61,-0.41,110.974,-80.248,14.912,-0.41,0.3,0.27
22107,TTWO,31/01/2006,2005,4,613.242,234.275,0,306.779,70.667,20.65,0.27,39.98,-91.034,6.223,0.27,-0.11,-0.41
22108,TTWO,30/04/2006,2006,1,514.006,180.282,0,264.981,71.471,15.8599,-0.41,39.459,-5.313,1.095,-0.41,-0.11,-0.71
22109,TTWO,31/07/2006,2006,2,572.845,258.085,0,265.122,72.515,17.05,-0.71,42.643,-13.2,2.068,-0.71,-0.34,-1.29
22110,TTWO,30/04/2007,2007,1,460.006,202.21,0,277.34,72.795,17.38,-0.3,12.123,-7.742,-0.012,-1.29,-0.54,-0.41
22111,TTWO,31/07/2007,2007,2,451.204,246.904,0,205.436,72.971,19.17,-0.71,-14.04,-14.072,0.802,-0.41,-0.77,-0.64
22112,TTWO,31/10/2007,2007,3,435.961,240.477,0,206.415,73.987,17.63,-0.81,-72.755,-17.611,14.737,-0.64,-0.23,0.05
22113,TTWO,31/01/2008,2007,4,498.523,312.161,0,292.6,74.273,18.78,-0.1,-64.045,-24.611,25.694,0.05,-0.51,-0.41
22114,TTWO,30/04/2008,2008,1,415.649,216.27,0,240.442,76.126,16.44,-0.52,-39.365,-1.521,17.958,-0.41,1.12,1.52
22115,TTWO,31/07/2008,2008,2,723.298,427.095,0,539.81,77.146,26.24,1.29,-13.724,-9.035,17.532,1.52,0.55,0.93
22116,TTWO,31/10/2008,2008,3,715.142,392.326,0,433.836,77.586,22.8,0.67,267.848,-13.063,6.401,0.93,0.06,0.02
22117,TTWO,31/01/2009,2008,4,723.774,365.419,0.0001,323.442,77.694,11.86,-0.2,151.426,-16.78,77,0.02,-0.73,-0.52
22118,TTWO,30/04/2009,2009,1,544.846,244.006,0,149.351,78.757,7.02,-0.66,-56.809,-2.198,0.004,-0.52,-0.13,-0.04
