,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,meanest,actual
25922,LKQ,30/09/2019,2019,2,4631.849,2106.946,0,3248.173,309.695,26.61,0.48,638.404,-116.77,-471.988,0.58,0.61
25923,LKQ,31/12/2019,2019,3,4483.858,2054.051,0,3147.773,306.402,31.45,0.5,965.171,-160.089,-689.694,0.52,0.54
25924,LKQ,31/03/2020,2019,4,4687.819,2178.512,0,3009.86,306.731,35.7,0.46,1064.033,-264.853,-600.669,0.55,0.57
25925,LKQ,30/06/2020,2020,1,4442.664,1938.968,0,3000.935,303.943,20.51,0.47,194.563,-44.872,-334.739,0.15,0.53
25926,LKQ,30/09/2020,2020,2,4106.973,1949.768,0,2626.323,304.034,26.2,0.39,913.052,-75.971,-890.154,0.52,0.75
25927,LKQ,31/12/2020,2020,3,4102.508,1926.495,0,3047.684,304.334,27.73,0.64,1134.641,-106.433,-1150.783,0.57,0.69
25979,CRM,31/07/2017,2017,1,5404.491,7625.863,0,2397,712.2,86.12,0,1229.584,-767.715,-49.636,0.32,0.33
25980,CRM,31/10/2017,2017,2,5811.341,7526.185,0,2577,718.7,90.8,0.06,1560.853,-1291.346,67.642,0.37,0.39
25981,CRM,31/01/2018,2017,3,5946.17,7216.444,0,2701,722.3,102.34,0.14,1686.645,-1426.62,201.896,0.33,0.35
25982,CRM,30/04/2018,2017,4,9290.371,10129.518,0,2865,729.853,113.91,0.28,2737.965,-2010.502,221.225,0.45,0.74
25983,CRM,31/07/2018,2018,1,10151,7895,0,3006,733.9,120.99,0.46,1466,276,1625,0.47,0.53
25984,CRM,31/10/2018,2018,2,6802,8469,0,3281,756.7,137.15,0.39,1924,-4385,2214,0.5,0.61
25985,CRM,31/01/2019,2018,3,6870,8022,0,3392,765,137.24,0.13,2067,-4930,2396,0.55,0.7
25986,CRM,30/04/2019,2018,4,10683,11255,0,3603,770,151.97,0.46,3398,-5308,2010,0.61,0.93
25987,CRM,31/07/2019,2019,1,10035,10488,0,3737,775,165.35,0.49,1965,-726,207,0.47,0.66
25988,CRM,31/10/2019,2019,2,9903,10195,0,3997,780,154.5,0.11,2401,-1578,24,0.65,0.75
25989,CRM,31/01/2020,2019,3,11026,10474,0,4513,886,156.49,-0.12,2699,-1515,39,0.56,0.66
25990,CRM,30/04/2020,2019,4,15963,14845,0,4851,893,182.31,-0.28,4331,-2980,164,0.69,0.7
25991,CRM,31/07/2020,2020,1,14713,12843,0,4865,899,161.95,0.11,1859,-437,209,0.67,1.44
25992,CRM,31/10/2020,2020,2,14846,12963,0,5151,908,194.85,2.85,2288,-3030,650,0.75,1.74
25993,CRM,31/01/2021,2020,3,14946,12234,0,5419,914,232.27,1.15,2627,-4065,1018,0.75,1.04
26044,DPZ,30/06/2017,2017,1,528.636,369.44,0.46,624.217,48.09,184.3,1.26,85.693,-50.291,-26.155,1.23,1.32
26045,DPZ,30/09/2017,2017,2,560.903,351.512,0.46,628.611,48.247,211.53,1.32,115.086,-59.9,-45.794,1.21,1.27
26046,DPZ,31/12/2017,2017,3,592.586,398.53,0.46,643.642,43.731,198.55,1.18,222.138,-104.075,-99.867,1.95,2.09
26047,DPZ,31/03/2018,2017,4,579.78,398.285,0.46,891.509,42.898,188.96,2.09,339.036,-149.004,-197.145,1.77,2
26048,DPZ,30/06/2018,2018,1,536.423,384.766,0.55,785.371,42.626,233.56,2,83.676,-10.139,-107.822,1.74,1.84
26049,DPZ,30/09/2018,2018,2,682.914,377.415,0.55,779.396,41.838,282.17,1.78,154.712,-43.784,-30.057,1.74,1.95
26050,DPZ,31/12/2018,2018,3,605.649,376.431,0.55,785.965,41.596,294.8,1.95,262.519,-65.363,-172.066,2.69,2.62
26051,DPZ,31/03/2019,2018,4,566.951,379.743,0.55,1082.135,40.978,247.99,2.62,394.171,-88.257,-322.803,2.09,2.2
26052,DPZ,30/06/2019,2019,1,590.543,412.013,0.65,835.963,41.084,258.1,2.2,96.998,-11.96,-55.132,2.01,2.19
26053,DPZ,30/09/2019,2019,2,643.447,412.906,0.65,811.647,41.232,278.28,2.19,201.553,-2.527,-114.296,2.07,2.05
26054,DPZ,31/12/2019,2019,3,605.339,421.245,0.65,820.812,40.899,244.59,2.05,324.596,-3.137,-246.305,2.98,3.13
26055,DPZ,31/03/2020,2019,4,787.617,453.831,0.65,1150.352,38.934,293.78,3.12,496.95,-27.854,-222.792,2.32,3.07
26056,DPZ,30/06/2020,2020,1,794.374,452.169,0.78,873.102,39.04,324.07,3.07,95.358,-17.893,-82.058,2.18,2.99
26057,DPZ,30/09/2020,2020,2,927.109,459.868,0.78,920.023,39.347,369.44,2.99,211.828,-74.211,-50.922,2.71,2.49
26058,DPZ,31/12/2020,2020,3,956.521,488.525,0.78,967.719,39.392,425.28,2.49,370.399,-91.069,-153.584,3.88,3.85
26102,MA,30/06/2017,2017,1,12885,7095,0.22,2734,1074,112.47,1,745,-246,-1237,1.04,1.1
26103,MA,30/09/2017,2017,2,12542,7583,0.22,3053,1067,121.45,1.1,2039,-1254,-2452,1.23,1.34
26104,MA,31/12/2017,2017,3,13231,7984,0.22,3398,1060,141.2,1.34,3794,-1656,-3494,1.12,1.14
26105,MA,31/03/2018,2017,4,13797,8793,0.22,3312,1054,151.36,0.21,5555,-1779,-4764,1.25,1.5
26106,MA,30/06/2018,2018,1,14707,8948,0.25,3580,1048,175.16,1.41,1035,367,-665,1.53,1.66
26107,MA,30/09/2018,2018,2,14305,9455,0.25,3665,1039.7,196.52,1.5,2524,-6,-2416,1.68,1.78
26108,MA,31/12/2018,2018,3,15064,9709,0.25,3898,1034.6,222.61,1.82,4891,-237,-3833,1.53,1.55
26109,MA,31/03/2019,2018,4,16171,11593,0.25,3807,1031,188.65,0.87,6223,-506,-4966,1.66,1.78
26110,MA,30/06/2019,2019,1,14396,10246,0.33,3889,1023.4,235.45,1.8,1312,213,-2223,1.83,1.89
26111,MA,30/09/2019,2019,2,14165,9497,0.33,4113,1016,264.53,2,2848,-554,-3160,2.01,2.15
26112,MA,31/12/2019,2019,3,14847,10714,0.33,4467,1010,271.57,2.07,5203,-1180,-5285,1.87,1.96
26113,MA,31/03/2020,2019,4,16902,11904,0.33,4414,1007,298.59,2.07,8183,-1640,-5867,1.74,1.83
26114,MA,30/06/2020,2020,1,18123,9712,0.4,4009,1004,241.56,1.68,1859,-507,2100,1.15,1.36
26115,MA,30/09/2020,2020,2,19381,9923,0.4,3335,1004,295.7,1.41,3317,-626,1691,1.65,1.6
26116,MA,31/12/2020,2020,3,18469,9958,0.4,3837,998.1,338.17,1.51,4971,-825,-777,1.54,1.64
26129,GOOGL,30/06/2017,2017,1,108794,15256,0,24750,692.108,847.8,7.73,9548,-2851,-1674,0.41,0.2505
26130,GOOGL,30/09/2017,2017,2,112386,18685,0,26010,692.876,929.68,5.01,16951,-10023,-4414,0.42,0.4785
26131,GOOGL,31/12/2017,2017,3,119345,20693,0,27772,694.79,973.72,9.57,26823,-24427,-5120,0.5,0.485
26132,GOOGL,31/03/2018,2017,4,124308,24183,0,32323,694.783,1053.4,-4.35,37091,-31401,-8298,0.46,0.4965
26133,GOOGL,30/06/2018,2018,1,123761,25394,0,31146,694.945,1037.14,13.33,11642,-7846,-2018,0.48,0.5875
26134,GOOGL,30/09/2018,2018,2,124157,29903,0,32657,695.946,1129.19,4.54,21774,-11220,-6955,0.52,0.653
26135,GOOGL,31/12/2018,2018,3,129702,31301,0,33740,695.957,1207.08,13.06,34984,-21628,-10433,0.55,0.6385
26136,GOOGL,31/03/2019,2018,4,135676,34620,0,39276,695.556,1044.96,12.77,47971,-28504,-13179,0.52,0.595
26137,GOOGL,30/06/2019,2019,1,138207,34910,0,36339,694.782,1176.89,9.5,12000,-5388,-4183,0.56,0.7105
26138,GOOGL,30/09/2019,2019,2,147437,37000,0,38944,694.05,1082.8,14.21,24627,-15843,-8929,0.62,0.5385
26139,GOOGL,31/12/2019,2019,3,148358,39224,0,40499,690.906,1221.14,10.12,40093,-24788,-15883,0.63,0.7675
26140,GOOGL,31/03/2020,2019,4,152578,45221,0,46075,688.335,1339.39,15.35,54520,-29491,-23209,0.55,0.4935
26141,GOOGL,30/06/2020,2020,1,147018,40189,0,41159,683.972,1161.95,9.87,11451,-1847,-8186,0.41,0.5065
26142,GOOGL,30/09/2020,2020,2,149069,43658,0,38297,681.215,1418.05,10.13,25444,-10295,-15684,0.56,0.82
26143,GOOGL,31/12/2020,2020,3,164369,48200,0,46173,677.724,1465.6,16.4,42447,-25492,-15138,0.78,1.115
26193,LVS,30/06/2017,2017,1,2820,2512,0.73,3067,792,57.07,0.61,963,-202,-954,0.59,0.73
26194,LVS,30/09/2017,2017,2,3100,2559,0.73,3109,791,63.89,0.69,2109,-380,-1591,0.68,0.77
26195,LVS,31/12/2017,2017,3,2836,2661,0.73,3161,790,64.16,0.72,3222,-591,-2809,0.76,0.88
26196,LVS,31/03/2018,2017,4,3207,2948,0.73,3391,789.485,69.49,1.53,4543,-823,-3487,0.84,1.04
26197,LVS,30/06/2018,2018,1,3394,2874,0.75,3579,789,71.9,1.84,1397,-234,-977,0.79,0.74
26198,LVS,30/09/2018,2018,2,5075,2992,0.75,3303,788,76.36,0.7,2504,-406,-168,0.81,0.77
26199,LVS,31/12/2018,2018,3,5614,2906,0.75,3372,784,59.33,0.73,3400,-610,-445,0.83,0.77
26200,LVS,31/03/2019,2018,4,5566,3157,0.75,3475,775.463,52.05,-0.22,4701,-930,-1522,0.87,0.91
26201,LVS,30/06/2019,2019,1,5055,2917,0.77,3646,773,60.96,0.75,820,-240,-1089,0.78,0.72
26202,LVS,30/09/2019,2019,2,4957,3031,0.77,3334,770,59.09,1.24,896,655,-2187,0.75,0.75
26203,LVS,31/12/2019,2019,3,4808,3004,0.77,3250,768,57.76,0.69,1796,352,-2968,0.78,0.88
26204,LVS,31/03/2020,2019,4,5305,3224,0.77,3509,763.485,69.04,0.82,3038,-103,-3368,0.2,-0.03
26205,LVS,30/06/2020,2020,1,3493,2419,0.79,1476,764,42.47,0,-370,-319,-914,-0.72,-1.05
26206,LVS,30/09/2020,2020,2,3772,2375,0,173,764,45.54,-1.07,-1022,-701,547,-0.6,-0.67
26207,LVS,31/12/2020,2020,3,2958,2255,0,524,764,46.66,-0.74,-1316,-1077,575,-0.29,-0.37
26254,MOS,30/06/2017,2017,1,3216.2,1633.4,0.275,1578.1,351.017,29.18,0,146,-245.6,102.2,0.25,0.29
26255,MOS,30/09/2017,2017,2,3337.2,1872,0.15,1754.6,351.05,22.83,0.28,388.8,-422.6,16.9,0.19,0.43
26256,MOS,31/12/2017,2017,3,3375.5,1897.8,0.15,1984.8,351.05,21.59,0.65,524.3,-643.3,111.2,0.28,0.34
26257,MOS,31/03/2018,2017,4,4616.5,2031.1,0.025,2091.9,351.05,25.66,-1.23,935.5,-667.8,1200.8,0.28,0.2
26258,MOS,30/06/2018,2018,1,3841.4,2220.5,0.025,1933.7,385.416,24.28,0.11,-71,-1220.4,-213.3,0.39,0.4
26259,MOS,30/09/2018,2018,2,4170.4,2594.9,0.025,2205,385.458,28.05,0.18,736,-1417.1,-383.2,0.65,0.75
26260,MOS,31/12/2018,2018,3,4178,2502.4,0.025,2928.1,385.47,32.48,0.64,1259.8,-1660.9,-679.6,0.57,0.77
26261,MOS,31/03/2019,2018,4,4237,2483.7,0.025,2520.5,385.47,29.21,0.29,1409.8,-1944.7,-724.8,0.27,0.25
26262,MOS,30/06/2019,2019,1,4146.3,2397.2,0.025,1899.7,385.788,27.31,0.34,-175.5,-328.9,22.3,0.3,0.12
26263,MOS,30/09/2019,2019,2,4228.8,2526.9,0.05,2176.9,385.867,25.03,-0.6,331.8,-687.6,-121.5,0.24,0.2
26264,MOS,31/12/2019,2019,3,4125.3,2724.5,0.05,2753.4,380.046,20.5,-0.11,817.8,-1014.1,-16.3,-0.01,-0.29
26265,MOS,31/03/2020,2019,4,3718.2,2591.7,0.05,2076.3,378.764,21.64,-2.43,1095.4,-1360.9,-82.2,-0.08,-0.06
26266,MOS,30/06/2020,2020,1,4221.1,3269,0.05,1798.1,379.02,10.82,-0.54,189.9,-269.7,698.3,-0.01,0.11
26267,MOS,30/09/2020,2020,2,4055.6,3112.9,0.05,2044.7,379.09,12.51,0.12,1003.6,-527.6,167.6,0.17,0.23
26268,MOS,31/12/2020,2020,3,3748.8,2865.7,0.05,2381.5,379.09,18.27,-0.02,1344.2,-794.7,-50.9,0.16,0.57
26317,CE,30/06/2017,2017,1,2389,1015,0.36,1471,139.553,89.85,1.3,192,-64,-270,1.76,1.79
26318,CE,30/09/2017,2017,2,2583,1424,0.46,1510,137.655,94.94,1.66,490,-389,-249,1.94,1.93
26319,CE,31/12/2017,2017,3,2613,1550,0.46,1566,135.636,104.27,1.65,745,-457,-496,1.87,1.98
26320,CE,31/03/2018,2017,4,2792,1559,0.46,1593,135.769,107.08,1.49,803,-549,-351,2.28,2.79
26321,CE,30/06/2018,2018,1,3006,1602,0.46,1851,135.856,100.21,2.66,143,-235,-2,2.36,2.9
26322,CE,30/09/2018,2018,2,3153,1610,0.54,1844,135.018,111.06,2.52,728,-331,-256,2.71,2.96
26323,CE,31/12/2018,2018,3,3180,1532,0.54,1771,133.732,114,2.96,1195,-409,-639,2.4,2.38
26324,CE,31/03/2019,2018,4,2874,1779,0.54,1689,128.096,89.97,0.75,1558,-507,-1165,2.4,2.62
26325,CE,30/06/2019,2019,1,2884,1822,0.54,1687,126.612,98.61,2.63,307,-177,-130,2.35,2.38
26326,CE,30/09/2019,2019,2,2876,1408,0.62,1592,123.74,107.8,1.66,731,-243,-437,2.51,2.53
26327,CE,31/12/2019,2019,3,2843,1533,0.62,1586,121.333,122.29,2.13,1128,-325,-736,2.13,1.99
26328,CE,31/03/2020,2019,4,2765,1754,0.62,1432,119.555,123.12,0.36,1454,-493,-935,2.29,2.29
26329,CE,30/06/2020,2020,1,2855,1928,0.62,1460,118.229,73.39,1.82,259,-128,-16,1.05,1.3
26330,CE,30/09/2020,2020,2,2709,2262,0.62,1193,118.288,86.34,0.9,638,-309,-248,1.7,1.95
26331,CE,31/12/2020,2020,3,2771,2409,0.62,1411,117.23,107.45,1.75,1069,-387,-538,1.6,2.09
26379,DXCM,30/06/2017,2017,1,330.5,171.7,0,142.3,86.3,84.73,-0.49,0.3,-21.4,80.3,-0.05,-0.04
26380,DXCM,30/09/2017,2017,2,656.8,105.1,0,170.6,86.5,73.15,0.03,14.6,-106.7,394.7,-0.04,-0.01
26381,DXCM,31/12/2017,2017,3,692.9,118.2,0,184.6,86.9,48.925,-0.02,50.8,-143.3,399,0.01,0.025
26382,DXCM,31/03/2018,2017,4,744.7,138.9,0,221,87,57.39,-0.11,92,-144.4,399.1,-0.08,-0.08
26383,DXCM,30/06/2018,2018,1,729.3,125.1,0,184.4,88.1,74.16,-0.28,-8.7,-15.4,4.2,-0.05,-0.025
26384,DXCM,30/09/2018,2018,2,836,170.8,0,242.5,88.4,94.98,0.34,32.7,-175.3,3.4,-0.03,0.0425
26385,DXCM,31/12/2018,2018,3,914.1,193.9,0,266.7,88.8,143.04,0.52,89.5,-170.7,8.8,0.04,0.135
26386,DXCM,31/03/2019,2018,4,1699.5,222.4,0,338,90,119.8,-2.03,123.2,-139.8,710.4,-0.04,-0.0125
26387,DXCM,30/06/2019,2019,1,1690.8,235.4,0,280.5,91,119.1,-0.3,11.8,131.3,4.9,0,0.02
26388,DXCM,30/09/2019,2019,2,1744.2,288.2,0,336.4,91.2,149.84,-0.12,76.3,-508.1,4.8,0.05,0.1625
26389,DXCM,31/12/2019,2019,3,1815.7,322.4,0,396.3,91.5,149.24,0.5,170.8,-920.9,10.8,0.18,0.2875
26390,DXCM,31/03/2020,2019,4,1969.4,360.2,0,462.8,91.6,218.74,1,314.5,-1015.2,10.7,0.04,0.11
26391,DXCM,30/06/2020,2020,1,1995.7,342.8,0,405.1,92.3,269.27,0.21,1.9,130.6,6.5,0.09,0.1975
26392,DXCM,30/09/2020,2020,2,3033,400.1,0,451.8,95.4,405.4,0.48,156,-984.7,912.5,0.16,0.235
26393,DXCM,31/12/2020,2020,3,3237.1,506.4,0,500.9,96,412.23,0.73,303.6,-994,917,0.23,0.2275
26397,INFO,31/05/2017,2017,1,1044.6,1967.4,0,844.2,406.875,39.8,0.16,250.7,-66.4,-166.6,0.52,0.52
26398,INFO,31/08/2017,2017,2,1024.2,1859.6,0,906.1,399.197,45.85,0.24,451.3,-121.8,-293.2,0.53,0.57
26399,INFO,30/11/2017,2017,3,972.1,1840.7,0,904.7,398.893,46.84,0.35,718.6,-188.1,-501.3,0.51,0.52
26400,INFO,28/02/2018,2017,4,1015,1906.1,0,944.7,399.2,44.62,0.26,961.5,-646.3,-329.3,0.5,0.53
26401,INFO,31/05/2018,2018,1,1165.8,1480.4,0,932.1,399.825,47.05,0.59,202.9,-55.1,-118.9,0.57,0.61
26402,INFO,31/08/2018,2018,2,2207.1,1561.7,0,1008.3,392.016,49.28,0.28,585.6,-133.4,-394.3,0.55,0.58
26403,INFO,30/11/2018,2018,3,1114.1,2563.4,0,1001,394.165,55,0.26,932,-2064.2,1201,0.55,0.57
26404,INFO,28/02/2019,2018,4,1099.4,2320.3,0,1067.8,397.1,53.37,0.2,1289.5,-2112.1,873,0.57,0.6
26405,INFO,31/05/2019,2019,1,1326.2,2087.2,0,1046.4,399.748,53.17,0.27,188,-68.8,-111.9,0.65,0.71
26406,INFO,31/08/2019,2019,2,1261.2,1919.7,0,1135.5,401.054,57.39,0.37,612.7,-172.1,-427.4,0.63,0.67
26407,INFO,30/11/2019,2019,3,1189,1663.3,0,1112.3,400.988,65.61,0.1,1025.6,-206.5,-761.9,0.61,0.65
26408,INFO,29/02/2020,2019,4,1307.8,1969.2,0,1120.4,398.3,72.65,0.5,1251.3,-271.5,-958,0.64,0.66
26409,INFO,31/05/2020,2020,1,1338.3,1922.5,0.17,1080.8,398.916,71.24,1.2,119.5,387,-462.1,0.67,0.69
26410,INFO,31/08/2020,2020,2,1302.4,1791.2,0.17,1026.6,396.81,69.46,0.18,397.7,287.3,-562.3,0.69,0.77
26411,INFO,30/11/2020,2020,3,1226,1838.3,0.17,1073.2,398.359,79.92,0.41,800.5,255.6,-1027,0.67,0.72
26457,ICE,30/06/2017,2017,1,55073,56006,0.2,1471,593,59.87,0.84,611,-108,-551,0.76,0.75
26458,ICE,30/09/2017,2017,2,56448,56819,0.2,1496,589,65.92,0.71,1098,209,-1321,0.7,0.73
26459,ICE,31/12/2017,2017,3,55239,54600,0.2,1435,586,68.7,0.63,1410,127,-1534,0.72,0.73
26460,ICE,31/03/2018,2017,4,53562,54171,0.2,1441,583,70.56,2.09,2085,92,-1971,0.88,0.9
26461,ICE,30/06/2018,2018,1,56634,57946,0.24,1580,581,72.52,0.79,573,-755,270,0.89,0.9
26462,ICE,30/09/2018,2018,2,57560,58894,0.24,1556,574,73.55,0.78,1236,-818,-301,0.8,0.85
26463,ICE,31/12/2018,2018,3,61295,61065,0.24,1458,571,74.89,0.79,1735,-1617,-19,0.92,0.94
26464,ICE,31/03/2019,2018,4,66692,66108,0.24,1677,569,75.33,1.07,2533,-1755,-463,0.9,0.92
26465,ICE,30/06/2019,2019,1,67485,67035,0.275,1583,565,76.14,0.85,654,-40,-596,0.93,0.94
26466,ICE,30/09/2019,2019,2,64372,64131,0.275,1634,561,85.94,0.84,1382,-402,-782,0.95,1.06
26467,ICE,31/12/2019,2019,3,68871,68534,0.275,1663,558,92.27,0.94,1882,-512,-1251,0.95,0.95
26468,ICE,31/03/2020,2019,4,67979,68816,0.275,1667,554,92.55,0.8,2659,-594,-1753,1.23,1.28
26469,ICE,30/06/2020,2020,1,112253,113526,0.3,2115,548,80.75,1.17,520,-302,-411,1.03,1.07
26470,ICE,30/09/2020,2020,2,97435,96193,0.3,1966,544,91.6,0.95,1378,-392,-889,0.99,1.03
26471,ICE,31/12/2020,2020,3,89137,89686,0.3,1930,561,100.05,0.71,1815,-9702,7709,1.08,1.13
26518,CF,30/06/2017,2017,1,2805,853,0.3,1037,233.185,29.35,-0.1,356,-85,-124,0.01,0.1
26519,CF,30/09/2017,2017,2,2675,1441,0.3,1124,233.232,27.96,0.01,1187,-157,-199,-0.55,-0.39
26520,CF,31/12/2017,2017,3,2651,1551,0.3,870,233.257,35.16,-0.37,1401,-251,-335,-0.1,-0.02
26521,CF,31/03/2018,2017,4,1465,580,0.3,1099,233.287,42.54,1.98,1631,-408,-1564,0.26,0.24
26522,CF,30/06/2018,2018,1,1660,626,0.3,957,233.359,37.73,0.27,282,-55,-127,0.47,0.63
26523,CF,30/09/2018,2018,2,1348,482,0.3,1300,233.466,44.4,0.63,598,-118,-583,0.14,0.13
26524,CF,31/12/2018,2018,3,1597,788,0.3,1040,231.842,54.44,0.13,1243,-238,-814,0.52,0.21
26525,CF,31/03/2019,2018,4,1274,705,0.3,1132,222.818,43.51,0.21,1497,-375,-1270,0.43,0.27
26526,CF,30/06/2019,2019,1,1412,826,0.3,1001,221.524,40.88,0.4,306,-75,-242,0.85,1.12
26527,CF,30/09/2019,2019,2,1488,1042,0.3,1502,218.919,46.71,1.28,693,-91,-426,0.36,0.37
26528,CF,31/12/2019,2019,3,1669,1245,0.3,1038,217.841,49.2,0.29,1203,-211,-653,0.3,0.33
26529,CF,31/03/2020,2019,4,974,665,0.3,1049,216.024,47.74,0.25,1505,-319,-1583,0.26,0.31
26530,CF,30/06/2020,2020,1,1480,1235,0.3,971,213.797,27.2,0.31,292,-65,242,0.69,0.89
26531,CF,30/09/2020,2020,2,1136,615,0.3,1204,213.877,28.14,0.89,718,-117,-323,0.08,-0.09
26532,CF,31/12/2020,2020,3,1171,681,0.3,847,213.91,30.71,-0.13,941,-201,-473,0.13,0.4
26535,UAA,30/06/2017,2017,1,1906.028,627.539,0,1119.844,440.266,19.78,-0.01,-33.562,-91.79,43.558,-0.06,-0.03
26536,UAA,30/09/2017,2017,2,2166.47,936.539,0,1091.192,440.923,21.76,-0.03,-62.769,-167.273,140.664,0.19,0.22
26537,UAA,31/12/2017,2017,3,2456.842,1100.426,0,1408.992,441.63,16.48,0.12,-29.193,-227.572,256.881,0,0
26538,UAA,31/03/2018,2017,4,2337.679,1060.375,0,1369.216,442.083,14.43,-0.2,234.063,-282.987,106.759,-0.06,0
26539,UAA,30/06/2018,2018,1,2592.005,1317.057,0,1185.37,444.041,16.35,-0.07,22.024,-55.93,3.799,-0.08,-0.08
26540,UAA,30/09/2018,2018,2,2561.515,1338.399,0,1174.859,444.883,22.48,-0.21,146.007,-126.065,-131.27,0.12,0.25
26541,UAA,31/12/2018,2018,3,2587.03,1299.739,0,1442.976,448.324,21.22,0.17,118.817,-154.223,-106.709,0.04,0.09
26542,UAA,31/03/2019,2018,4,2593.628,1315.977,0,1389.98,448.582,17.67,0.01,628.23,-202.904,-189.868,0,0.05
26543,UAA,30/06/2019,2019,1,2206.708,1094.012,0,1204.722,450.919,21.14,0.05,-89.789,-35.911,-141.635,-0.05,-0.03
26544,UAA,30/09/2019,2019,2,2444.447,1332.641,0,1191.729,451.247,25.35,-0.04,112.707,-78.043,-139.241,0.18,0.23
26545,UAA,31/12/2019,2019,3,2459.089,1199.661,0,1429.456,451.532,19.94,0.23,102.468,-107.04,-138.692,0.1,0.1
26546,UAA,31/03/2020,2019,4,2702.209,1422.009,0,1441.225,451.767,21.6,-0.03,509.031,-147.113,-137.07,-0.18,-0.34
26547,UAA,30/06/2020,2020,1,2868.007,1691.502,0,930.24,454.051,9.21,-1.3,-366.712,-68.841,598.952,-0.4,-0.31
26548,UAA,30/09/2020,2020,2,3089.009,1618.614,0,707.64,454.264,9.74,-0.4,-309.41,-89.052,686.207,0.01,0.26
26549,UAA,31/12/2020,2020,3,2973.341,1448.399,0,1433.021,454.669,11.23,0.09,-249.707,-110.487,436.323,-0.07,0.12
26565,LDOS,30/06/2017,2017,1,2395,1983,0.32,2580,151,51.14,0.47,-88,-5,-77,0.8,1.04
26566,LDOS,30/09/2017,2017,2,2434,1910,0.32,2571,151,51.69,0.64,89,-14,-189,0.82,0.95
26567,LDOS,31/12/2017,2017,3,2571,2021,0.32,2503,151,59.22,0.53,362,-33,-364,0.84,0.87
26568,LDOS,31/03/2018,2017,4,2674,2202,0.32,2516,151,64.57,0.74,526,-71,-429,1.02,1.03
26569,LDOS,30/06/2018,2018,1,2635,2103,0.32,2443,152,65.4,0.66,22,-96,-91,1.06,1.12
26570,LDOS,30/09/2018,2018,2,2639,2015,0.32,2529,150,59,0.94,293,-109,-283,1.11,1.14
26571,LDOS,31/12/2018,2018,3,2881,2093,0.32,2575,150,69.16,0.96,664,-94,-417,1.07,1.1
26572,LDOS,31/03/2019,2018,4,2839,2059,0.32,2647,146,52.72,1.25,768,-114,-707,1,1.13
26573,LDOS,30/06/2019,2019,1,2860,2322,0.32,2577,144,64.09,1.29,288,237,-297,1.11,1.16
26574,LDOS,30/09/2019,2019,2,2914,2246,0.32,2728,144,79.85,0.93,474,221,-361,1.19,1.36
26575,LDOS,31/12/2019,2019,3,2924,2527,0.34,2835,141,85.88,1.11,823,119,-565,1.35,1.51
26576,LDOS,31/03/2020,2019,4,2812,2333,0.34,2954,141,97.89,1.26,992,65,-709,1.19,1.19
26577,LDOS,30/06/2020,2020,1,2868,4290,0,2889,142,91.65,0.8,372,-1685,1161,1.08,1.55
26578,LDOS,30/09/2020,2020,2,3052,3429,0.68,2914,142,93.67,1.06,794,-2699,1870,1.24,1.47
26579,LDOS,31/12/2020,2020,3,3199,3398,0.34,3242,142,89.15,1.13,1386,-2714,1353,1.6,1.63
26625,LYV,30/06/2017,2017,1,3601.449,3539.331,0,1242.879,205.611,30.37,-0.22,760.701,-75.027,-5.066,0.2,0.29
26626,LYV,30/09/2017,2017,2,3984.278,3836.657,0,2683.585,206.137,34.85,0.29,803.639,-171.94,-24.165,0.57,0.53
26627,LYV,31/12/2017,2017,3,3563.629,3212.877,0,3440.308,206.8,43.55,0.53,417.262,-235.499,-25.663,-1.05,-1.29
26628,LYV,31/03/2018,2017,4,3152.742,3577,0,2320.449,208.076,42.57,-1.12,623.006,-327.586,-127.083,-0.28,-0.24
26629,LYV,30/06/2018,2018,1,4644.69,4438.713,0,1482.384,208.918,42.14,-0.24,775.498,-88.726,404.15,0.19,0.24
26630,LYV,30/09/2018,2018,2,4263.356,4206.751,0,2868.315,209.06,48.57,0.24,519.826,-314.395,314.731,0.63,0.7
26631,LYV,31/12/2018,2018,3,3881.047,3608.798,0,3835.246,209.545,54.47,0.7,255.576,-378.856,268.126,-0.74,-0.8
26632,LYV,31/03/2019,2018,4,3848.074,3749.866,0,2601.855,210.127,49.25,-0.82,941.586,-496.909,188.784,-0.32,-0.31
26633,LYV,30/06/2019,2019,1,4424.874,4688.882,0,1727.828,211.629,63.54,-0.31,469.05,-84.87,-71.491,0.4,0.41
26634,LYV,30/09/2019,2019,2,4284.887,4605.723,0,3157.009,213.147,66.25,0.41,293.323,-281.654,-97.91,0.77,0.71
26635,LYV,31/12/2019,2019,3,3849.723,3959.372,0,3773.684,213.716,66.34,0.71,32.922,-403.357,-139.61,-0.71,-0.88
26636,LYV,31/03/2020,2019,4,4192.899,4107.599,0,2889.448,213.71,71.47,-0.88,469.783,-691,328.889,-0.74,-0.94
26637,LYV,30/06/2020,2020,1,4851.025,4730.056,0,1365.693,215.26,45.46,-0.94,631.675,-122.371,382.422,-2.08,-2.67
26638,LYV,30/09/2020,2020,2,4433.194,3492.296,0,74.084,217.255,44.33,-2.67,-390.36,-190.641,1462.098,-2.22,-2.45
